소장구분,유물명,한자명칭,국적/시대,용도
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-일제강점,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-일제강점,사회생활-의례생활-제례
국립1-춘천-수증,놋그릇,,한국-일제강점,식-음식기-음식
국립1-춘천-수증,놋그릇,,한국-광복이후,식-음식기-음식
국립1-춘천-수증,놋제기탁잔,鐵製祭器卓盞,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,병,甁,한국-조선,식-음식기-음식
국립1-춘천-수증,놋수저,鍮製匙著,한국-광복이후,식-음식기-음식
국립1-춘천-수증,병,甁,한국-조선,식-음식기-음식
국립1-춘천-수증,놋쇠주걱,,한국-광복이후,식-음식기-음식
국립1-춘천-수증,먹통,墨筒,한국-일제강점,산업/생업-공업-목공
국립1-춘천-수증,인두,斗,한국-광복이후,주-생활용품-재봉구
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-광복이후,사회생활-의례생활-제례
국립1-춘천-수증,목반,木盤,한국-광복이후,식-음식기-음식
국립1-춘천-수증,목반,木盤,한국-광복이후,식-음식기-음식
국립1-춘천-수증,목반,木盤,한국-광복이후,식-음식기-음식
국립1-춘천-수증,목반,木盤,한국-광복이후,식-음식기-음식
국립1-춘천-수증,목반,木盤,한국-광복이후,식-음식기-음식
국립1-춘천-수증,귀함지,,한국-일제강점,식-음식기-저장운반
국립1-춘천-수증,놋그릇,,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자발,白磁鉢,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자발,白磁鉢,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자발,白磁鉢,한국-일제강점,식-음식기-음식
국립1-춘천-수증,인두,斗,한국-광복이후,주-생활용품-재봉구
국립1-춘천-수증,고드레돌,,한국-광복이후,산업/생업-공업-초고공
국립1-춘천-수증,고드레돌,,한국-광복이후,산업/생업-공업-초고공
국립1-춘천-수증,고드레돌,,한국-광복이후,산업/생업-공업-초고공
국립1-춘천-수증,고드레돌,,한국-광복이후,산업/생업-공업-초고공
국립1-춘천-수증,절구공이,木杵,한국-광복이후,식-가공-가공
국립1-춘천-수증,등,,한국-광복이후,주-생활용품-조명구
국립1-춘천-수증,등경,燈,한국-조선,주-생활용품-조명구
국립1-춘천-수증,"부시, 부시통","火刀, 火刀筒",한국-광복이후,주-생활용품-조명구
국립1-춘천-수증,종다리끼,,한국-광복이후,산업/생업-농업-파종경작
국립1-춘천-수증,호야등,,한국-광복이후,주-생활용품-조명구
국립1-춘천-수증,바디,,한국-광복이후,산업/생업-공업-염직
국립1-춘천-수증,극쟁이,平梨,한국-광복이후,산업/생업-농업-파종경작
국립1-춘천-수증,목제잔,木製盞,한국-광복이후,식-음식기-음식
국립1-춘천-수증,약장,藥藏,한국-광복이후,과학기술-의료-보관
국립1-춘천-수증,청동합,靑銅盒,한국-고려,식-음식기-음식
국립1-춘천-수증,청동합뚜껑,靑銅盒蓋,한국-고려,식-음식기-음식
국립1-춘천-수증,백자발,白磁鉢,한국-조선,식-음식기-음식
국립1-춘천-수증,청동숟가락,靑銅匙,한국-고려,식-음식기-음식
국립1-춘천-수증,청동시저,靑銅匙箸,한국-고려,식-음식기-음식
국립1-춘천-수증,방울,鈴,한국-조선,교통/통신-마구-장식
국립1-춘천-수증,백자병,白磁甁,한국-조선,식-음식기-음식
국립1-춘천-수증,등잔,燈盞,한국-조선,주-생활용품-조명구
국립1-춘천-수증,백자등잔,白磁燈盞,한국-조선,주-생활용품-조명구
국립1-춘천-수증,백자강판,白磁薑板,한국-조선,식-가공-가공
국립1-춘천-수증,백자대접,,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자대접,,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자대접,,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자대접,,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자대접,,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자대접,,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자대접,,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자발,白磁鉢,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자발,白磁鉢,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자발,白磁鉢,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자발,白磁鉢,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자발,白磁鉢,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자발,白磁鉢,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자발,白磁鉢,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자발,白磁鉢,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자대접,,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자대접,,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자합,白子盒,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자합,白子盒,한국-일제강점,식-음식기-음식
국립1-춘천-수증,청화백자화형접시,靑華白子花形접시,한국-일제강점,식-음식기-음식
국립1-춘천-수증,청화백자접시,靑華白子접시,한국-광복이후,식-음식기-음식
국립1-춘천-수증,백자접시,,한국-광복이후,식-음식기-음식
국립1-춘천-수증,백자접시,,한국-광복이후,식-음식기-음식
국립1-춘천-수증,백자합뚜껑,白磁盒蓋,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자합뚜껑,白磁盒蓋,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자합뚜껑,白磁盒蓋,한국-일제강점,식-음식기-음식
국립1-춘천-수증,백자제기,白磁祭器,한국-조선,사회생활-의례생활-제례
국립1-춘천-수증,백자제기,白磁祭器,한국-조선,사회생활-의례생활-제례
국립1-춘천-수증,백자제기,白磁祭器,한국-조선,사회생활-의례생활-제례
국립1-춘천-수증,청화백자연적,靑華白子硯摘,한국-조선,주-생활용품-문방구
국립1-춘천-수증,대꼬바리,,한국-일제강점,주-생활용품-신변잡구
국립1-춘천-수증,다리미,,한국-광복이후,주-생활용품-재봉구
국립1-춘천-수증,가마니바디,,한국-광복이후,산업/생업-공업-초고공
국립1-춘천-수증,국수틀,,한국-광복이후,식-가공-가공
국립1-춘천-수증,베틀부재,,한국-광복이후,산업/생업-공업-염직
국립1-춘천-수증,나무독,,한국-광복이후,식-음식기-저장운반
국립1-춘천-수증,올챙이묵틀,,한국-광복이후,식-가공-가공
국립1-춘천-수증,메주틀,,한국-광복이후,식-가공-가공
국립1-춘천-수증,씨앗틀,取子機,한국-일제강점,산업/생업-공업-염직
국립1-춘천-수증,벼접때,,한국-광복이후,산업/생업-농업-수확탈곡
국립1-춘천-수증,광주리,,한국-광복이후,식-음식기-저장운반
국립1-춘천-수증,등가,燈架,한국-광복이후,주-생활용품-조명구
국립1-춘천-수증,떡살,本,한국-광복이후,식-가공-가공
국립1-춘천-수증,삿자리,,한국-광복이후,주-생활용품-침구
국립1-춘천-수증,쥐덫,쥐통방,한국-광복이후,산업/생업-수렵-사냥구
국립1-춘천-수증,종다리끼,,한국-광복이후,산업/생업-농업-파종경작
국립1-춘천-수증,다리미,斗,한국-광복이후,주-생활용품-재봉구
국립1-춘천-수증,길마,,한국-일제강점,산업/생업-농업-운반
국립1-춘천-수증,비녀,簪,한국-광복이후,의-장신구-신체장식
국립1-춘천-수증,혼례복,婚禮服,한국-광복이후,의-의류-의례복
국립1-춘천-수증,혼례복,婚禮服,한국-광복이후,의-의류-의례복
국립1-춘천-수증,나무기러기,木雁,한국-광복이후,사회생활-의례생활-혼례
국립1-춘천-수증,사모,,한국-광복이후,의-관모-모
국립1-춘천-수증,목화,木靴,한국-광복이후,의-신발-화
국립1-춘천-수증,홀태,,한국-광복이후,산업/생업-농업-수확탈곡
국립1-춘천-수증,나무뚜가리,木製鉢,한국-광복이후,식-음식기-음식
국립1-춘천-수증,나무뚜가리,木製鉢,한국-광복이후,식-음식기-음식
국립1-춘천-수증,나무절구,木臼,한국-광복이후,식-가공-가공
국립1-춘천-수증,쳇다리,,한국-광복이후,식-가공-가공
국립1-춘천-수증,수경,水鏡,한국-광복이후,산업/생업-어업-어로
국립1-춘천-수증,미역채취낫,,한국-광복이후,산업/생업-어업-어로
국립1-춘천-수증,미역채취갈고리,,한국-광복이후,산업/생업-어업-어로
국립1-춘천-수증,오징어낚시,,한국-광복이후,산업/생업-어업-어로
국립1-춘천-수증,물레,紡車,한국-광복이후,산업/생업-공업-염직
국립1-춘천-수증,이층농,二層籠,한국-일제강점,주-생활용품-가구
국립1-춘천-수증,삼층찬장,三層饌欌,한국-일제강점,주-생활용품-가구
국립1-춘천-수증,반닫이,櫃,한국-일제강점,주-생활용품-가구
국립1-춘천-수증,소주고리,,한국-일제강점,식-가공-가공
국립1-춘천-수증,"약저울,저울집","藥天枰,天平匣",한국-광복이후,과학기술-의료-제약
국립1-춘천-수증,약연,藥,한국-일제강점,과학기술-의료-제약
국립1-춘천-수증,약틀,,한국-광복이후,과학기술-의료-제약
국립1-춘천-수증,약작두,,한국-광복이후,과학기술-의료-제약
국립1-춘천-수증,약절구,藥臼,한국-광복이후,과학기술-의료-제약
국립1-춘천-수증,장기,將棋,한국-일제강점,문화예술-놀이-놀이
국립1-춘천-수증,골패,骨牌,한국-광복이후,문화예술-놀이-놀이
국립1-춘천-수증,제등,提燈,한국-광복이후,주-생활용품-조명구
국립1-춘천-수증,종이사각함,四角紙函,한국-광복이후,주-생활용품-
국립1-춘천-수증,종이사각함,四角紙函,한국-광복이후,주-생활용품-
국립1-춘천-수증,종이사각함,四角紙函,한국-광복이후,주-생활용품-
국립1-춘천-수증,동이,,한국-,식-기타-급수
국립1-춘천-수증,떡살,本,한국-광복이후,식-가공-가공
국립1-춘천-수증,나무뚜가리,,한국-,식-음식기-저장운반
국립1-춘천-수증,나무뚜가리,,한국-,식-음식기-저장운반
국립1-춘천-수증,나무뚜가리,,한국-,식-음식기-저장운반
국립1-춘천-수증,나무뚜가리,,한국-,식-음식기-저장운반
국립1-춘천-수증,나무뚜가리,,한국-,식-음식기-저장운반
국립1-춘천-수증,책상반,冊床盤,한국-,식-음식기-반상
국립1-춘천-수증,도시락,飯盒,한국-,식-음식기-저장운반
국립1-춘천-수증,도시락,飯盒,한국-,식-음식기-저장운반
국립1-춘천-수증,초롱,燭籠,한국-,주-생활용품-조명구
국립1-춘천-수증,안경집,眼鏡匣,한국-조선,의-장신구-의복장식
국립1-춘천-수증,담뱃대,煙竹,한국-,식--
국립1-춘천-수증,설매,雪馬,한국-,교통/통신-교통운송-육상
국립1-춘천-수증,자,尺,한국-,산업/생업-상업-계측/계량
국립1-춘천-수증,분판,粉板,한국-,주-생활용품-문방구
국립1-춘천-수증,홍두깨,,한국-,주-생활용품-재봉구
국립1-춘천-수증,약다듬돌,,한국-,과학기술-의료-제약
국립1-춘천-수증,약탕관,藥湯罐,한국-,과학기술-의료-제약
국립1-춘천-수증,책상반,冊床盤,한국-,식-음식기-반상
국립1-춘천-수증,책상반,冊床盤,한국-,식-음식기-반상
국립1-춘천-수증,책상반,冊床盤,한국-,식-음식기-반상
국립1-춘천-수증,책상반,冊床盤,한국-,식-음식기-반상
국립1-춘천-수증,책상반,冊床盤,한국-,식-음식기-반상
국립1-춘천-수증,책상반,冊床盤,한국-,식-음식기-반상
국립1-춘천-수증,책상반,冊床盤,한국-,식-음식기-반상
국립1-춘천-수증,책상반,冊床盤,한국-,식-음식기-반상
국립1-춘천-수증,반닫이이층농,二層籠,한국-,주-생활용품-가구
국립1-춘천-수증,나막신,木靴,한국-,의-신발-혜/리
국립1-춘천-수증,진신,油鞋,한국-,의-신발-혜/리
국립1-춘천-수증,반닫이,櫃,한국-,주-생활용품-가구
국립1-춘천-수증,주독,主,한국-,사회생활-의례생활-제례
국립1-춘천-수증,담배쌈지,煙草袋,한국-,주-생활용품-신변잡구
국립1-춘천-수증,담배쌈지,煙草袋,한국-,주-생활용품-신변잡구
국립1-춘천-수증,찬탁,饌卓,한국-,주-생활용품-가구
국립1-춘천-수증,호족반,虎足盤,한국-,식-음식기-반상
국립1-춘천-수증,호족반,虎足盤,한국-,식-음식기-반상
국립1-춘천-수증,외따비,踏犁,한국-,산업/생업-농업-파종경작
국립1-춘천-수증,물레,紡車,한국-,산업/생업-공업-염직
국립1-춘천-수증,약초괭이,藥草,한국-,산업/생업-수렵-채집구
국립1-춘천-수증,만재선생유집1.2,晩齋先生遺集1.2,한국-,문화예술-문헌-문집류
국립1-춘천-수증,만재선생유집3.4,晩齋先生遺集3.4,한국-,문화예술-문헌-문집류
국립1-춘천-수증,진주지,眞珠誌,한국-,문화예술-문헌-
국립1-춘천-수증,등용제,登龍梯,한국-,문화예술-문헌-
국립1-춘천-수증,문갑,文匣,한국-,주-생활용품-가구
국립1-춘천-수증,문갑,文匣,한국-,주-생활용품-가구
국립1-춘천-수증,사방탁자,四方卓子,한국-,주-생활용품-가구
국립1-춘천-수증,사방탁자,四方卓子,한국-,주-생활용품-가구
국립1-춘천-수증,지장이층농,紙欌二層籠,한국-,주-생활용품-가구
국립1-춘천-수증,돈궤,錢櫃,한국-,주-생활용품-가구
국립1-춘천-수증,팔각함,八角函,한국-,주-생활용품-가구
국립1-춘천-수증,휴대용상자,,한국-,주-생활용품-가구
국립1-춘천-수증,목함,木函,한국-,주-생활용품-가구
국립1-춘천-수증,빗접,梳函,한국-,주-생활용품-화장구
국립1-춘천-수증,돌대송곳,錐,한국-,산업/생업-공업-목공
국립1-춘천-수증,돌대송곳,錐,한국-,산업/생업-공업-목공
국립1-춘천-수증,돌대송곳,錐,한국-,산업/생업-공업-목공
국립1-춘천-수증,목판,木盤,한국-,식-음식기-반상
국립1-춘천-수증,목판,木盤,한국-,식-음식기-반상
국립1-춘천-수증,목판,木盤,한국-,식-음식기-반상
국립1-춘천-수증,목판,木盤,한국-,식-음식기-반상
국립1-춘천-수증,약절구,藥臼,한국-,과학기술-의료-제약
국립1-춘천-수증,찬장,饌欌,한국-,주-생활용품-가구
국립1-춘천-수증,문갑,文匣,한국-,주-생활용품-가구
국립1-춘천-수증,약연,藥,한국-,과학기술-의료-제약
국립1-춘천-수증,경혈도(정면),經穴圖,한국-,과학기술-의료-의서
국립1-춘천-수증,경혈도(뒷면),經穴圖,한국-,과학기술-의료-의서
국립1-춘천-수증,백자명기,白磁明器,한국-조선,사회생활-의례생활-상장
국립1-춘천-수증,백자명기,白磁明器,한국-조선,사회생활-의례생활-상장
국립1-춘천-수증,백자명기,白磁明器,한국-조선,사회생활-의례생활-상장
국립1-춘천-수증,백자명기,白磁明器,한국-조선,사회생활-의례생활-상장
국립1-춘천-수증,백자명기,白磁明器,한국-조선,사회생활-의례생활-상장
국립1-춘천-수증,백자명기,白磁明器,한국-조선,사회생활-의례생활-상장
국립1-춘천-수증,백자명기,白磁明器,한국-조선,사회생활-의례생활-상장
국립1-춘천-수증,백자명기,白磁明器,한국-조선,사회생활-의례생활-상장
국립1-춘천-수증,백자명기,白磁明器,한국-조선,사회생활-의례생활-상장
국립1-춘천-수증,백자명기,白磁明器,한국-조선,사회생활-의례생활-상장
국립1-춘천-수증,백자명기,白磁明器,한국-조선,사회생활-의례생활-상장
국립1-춘천-수증,백자명기,白磁明器,한국-조선,사회생활-의례생활-상장
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,수키와,瓦,한국-,주-건축부재-지붕재
국립1-춘천-수증,설피,雪皮,한국-,교통/통신-교통운송-육상
국립1-춘천-수증,담뱃대,煙竹,한국-,주-생활용품-신변잡구
국립1-춘천-수증,담뱃대,煙竹,한국-,주-생활용품-신변잡구
국립1-춘천-수증,담뱃대,煙竹,한국-,주-생활용품-신변잡구
국립1-춘천-수증,담뱃대,煙竹,한국-,주-생활용품-신변잡구
국립1-춘천-수증,신골망치,草鞋杵,한국-,산업/생업-공업-초고공
국립1-춘천-수증,신골망치,草鞋杵,한국-,산업/생업-공업-초고공
국립1-춘천-수증,탕건,宕巾,한국-,의-관모-건
국립1-춘천-수증,탕건,宕巾,한국-,의-관모-건
국립1-춘천-수증,지갑,紙匣,한국-,산업/생업-기타-
국립1-춘천-수증,지승망,紙繩網,한국-,
국립1-춘천-수증,짚신골,草鞋骨,한국-,산업/생업-공업-초고공
국립1-춘천-수증,짚신골,草鞋骨,한국-,산업/생업-공업-초고공
국립1-춘천-수증,짚신골,草鞋骨,한국-,산업/생업-공업-초고공
국립1-춘천-수증,가마니바디,,한국-,산업/생업-공업-초고공
국립1-춘천-수증,가마니바디,,한국-,산업/생업-공업-초고공
국립1-춘천-수증,채취도구,,한국-,산업/생업-수렵-채집구
국립1-춘천-수증,신골다듬이,,한국-,산업/생업-공업-초고공
국립1-춘천-수증,끌,鑿,한국-,산업/생업-공업-초고공
국립1-춘천-수증,자새,,한국-,산업/생업-공업-염직
국립1-춘천-수증,너와,,한국-,주-건축부재-지붕재
국립1-춘천-수증,종대리키,,한국-,산업/생업-농업-파종경작
국립1-춘천-수증,시루밑,,한국-,식-음식기-음식
국립1-춘천-수증,채반,,한국-,식-음식기-음식
국립1-춘천-수증,물레가락,,한국-,산업/생업-공업-염직
국립1-춘천-수증,물레가락,,한국-,산업/생업-공업-염직
국립1-춘천-수증,물레가락,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,베틀북,,한국-,산업/생업-공업-염직
국립1-춘천-수증,베틀북,,한국-,산업/생업-공업-염직
국립1-춘천-수증,베틀북,,한국-,산업/생업-공업-염직
국립1-춘천-수증,베틀북,,한국-,산업/생업-공업-염직
국립1-춘천-수증,베틀북,,한국-,산업/생업-공업-염직
국립1-춘천-수증,부테허리,,한국-,산업/생업-공업-염직
국립1-춘천-수증,부테허리,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디집,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디집,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디집,,한국-,산업/생업-공업-염직
국립1-춘천-수증,잉앗대,,한국-,산업/생업-공업-염직
국립1-춘천-수증,잉앗대,,한국-,산업/생업-공업-염직
국립1-춘천-수증,돌도끼,石斧,한국-청동기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,푼주,,한국-,식-음식기-음식
국립1-춘천-수증,목제기,木祭器,한국-,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-,사회생활-의례생활-제례
국립1-춘천-수증,목제기,木祭器,한국-,사회생활-의례생활-제례
국립1-춘천-수증,청동수저,靑銅匙著,한국-,식-음식기-음식
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디,,한국-,산업/생업-공업-염직
국립1-춘천-수증,베틀북,,한국-,산업/생업-공업-염직
국립1-춘천-수증,베틀북,,한국-,산업/생업-공업-염직
국립1-춘천-수증,베틀북,,한국-,산업/생업-공업-염직
국립1-춘천-수증,목판,,한국-,식-음식기-음식
국립1-춘천-수증,목판,木般,한국-,식-음식기-음식
국립1-춘천-수증,목판,木般,한국-,식-음식기-음식
국립1-춘천-수증,목판,木盤,한국-,식-음식기-음식
국립1-춘천-수증,다듬잇돌,砧石,한국-,주-생활용품-재봉구
국립1-춘천-수증,다듬이방망이,砧杵,한국-,주-생활용품-재봉구
국립1-춘천-수증,백자제기,白磁祭器,한국-,사회생활-의례생활-제례
국립1-춘천-수증,백자제기,白磁祭器,한국-,사회생활-의례생활-제례
국립1-춘천-수증,백자제기,白磁祭器,한국-,사회생활-의례생활-제례
국립1-춘천-수증,다리미,,한국-,주-생활용품-재봉구
국립1-춘천-수증,고드래돌,,한국-,산업/생업-공업-염직
국립1-춘천-수증,고드래돌,,한국-,산업/생업-공업-염직
국립1-춘천-수증,놋그릇,鐵製食器,한국-,식-음식기-음식
국립1-춘천-수증,놋숟가락,匙,한국-,식-음식기-음식
국립1-춘천-수증,물레가락,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디집,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디집,,한국-,산업/생업-공업-염직
국립1-춘천-수증,바디집,,한국-,산업/생업-공업-염직
국립1-춘천-수증,대패,,한국-,산업/생업-공업-목공
국립1-춘천-수증,대패,,한국-,산업/생업-공업-목공
국립1-춘천-수증,가위,剪刀,한국-,주-생활용품-재봉구
국립1-춘천-수증,가위,剪刀,한국-,주-생활용품-재봉구
국립1-춘천-수증,부테허리,,한국-,산업/생업-공업-염직
국립1-춘천-수증,부테허리,,한국-,산업/생업-공업-염직
국립1-춘천-수증,부테허리,,한국-,산업/생업-공업-염직
국립1-춘천-수증,말코,,한국-,산업/생업-공업-염직
국립1-춘천-수증,물레가락,,한국-,산업/생업-공업-염직
국립1-춘천-수증,물레가락,,한국-,산업/생업-공업-염직
국립1-춘천-수증,자,尺,한국-,산업/생업-상업-계측/계량
국립1-춘천-수증,자,尺,한국-,산업/생업-상업-계측/계량
국립1-춘천-수증,멍에,,한국-,산업/생업-축산-양우마
국립1-춘천-수증,가마니바디,,한국-,산업/생업-공업-초고공
국립1-춘천-수증,도투마리,,한국-,산업/생업-공업-염직
국립1-춘천-수증,도투마리,,한국-,산업/생업-공업-염직
국립1-춘천-수증,보습,梨,한국-,산업/생업-농업-파종경작
국립1-춘천-수증,보습,梨,한국-,산업/생업-농업-파종경작
국립1-춘천-수증,방아공이,,한국-,산업/생업-농업-도정
국립1-춘천-수증,쥐덫,,한국-,산업/생업-수렵-사냥구
국립1-춘천-수증,사모관대,,한국-,의-의류-의례복
국립1-춘천-수증,목함지,목기그릇,한국-,식-음식기-저장운반
국립1-춘천-수증,망건골,,한국-,산업/생업-공업-기타
국립1-춘천-수증,반닫이,,한국-조선,주-생활용품-가구
국립1-춘천-수증,띠살문짝,,한국-일제강점,주-건축부재-장식부재
국립1-춘천-수증,격지,,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,긁개,,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,긁개,,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,격지,,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,격지,,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,격지,,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,긁개,,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,몸돌,,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,격지,,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,그물추,漁網錐,한국-시대미상,산업/생업-어업-어로
국립1-춘천-수증,그물추,漁網錐,한국-시대미상,산업/생업-어업-어로
국립1-춘천-수증,그물추,漁網錐,한국-구석기,산업/생업-어업-어로
국립1-춘천-수증,돌창,石槍,한국-청동기,산업/생업-수렵-사냥구
국립1-춘천-수증,돌화살촉,石鏃,한국-청동기,산업/생업-수렵-사냥구
국립1-춘천-수증,돌화살촉,石착,한국-청동기,산업/생업-수렵-사냥구
국립1-춘천-수증,홈날도끼,有構石斧,한국-청동기,산업/생업-임업-임산물생산
국립1-춘천-수증,돌도끼,石斧,한국-청동기,산업/생업-임업-임산물생산
국립1-춘천-수증,반달형돌칼,半月形石刀,한국-청동기,산업/생업-농업-수확탈곡
국립1-춘천-수증,돌끌,石鑿,한국-청동기,산업/생업-공업-초고공
국립1-춘천-수증,강희54년명암막새,康熙伍十四年銘암막새,한국-조선,주-건축부재-지붕재
국립1-춘천-수증,토층전사,土層轉寫,한국-구석기,기타-자료-기타
국립1-춘천-수증,토층전사,土層轉寫,한국-구석기,기타-자료-기타
국립1-춘천-수증,몸돌,주먹도끼,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,몸돌,주먹도끼,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,몸돌,여러면석기,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,몸돌,,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,외날찍개,,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,외날찍개,,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,긁개,,한국-구석기,산업/생업-선사생활-생활구일체
국립1-춘천-수증,긁개,,한국-구석기,산업/생업-선사생활-생활구일체
